dataset,defense,feature_set,error_bound,epsilon,closed_world
liberatore,session-random-gaussian,panchenko,0.03146891667092183,0.06293783334184366,False
liberatore,session-random-gaussian,vng++,0.028758744756019753,0.057517489512039506,False
liberatore,session-random-gaussian,CUMUL,0.028033578541434692,0.056067157082869384,False
liberatore,packet-random-gaussian,liberatore,0.16832345655793216,0.3366469131158643,False
liberatore,packet-random-gaussian,herrmann,0.24969567022439532,0.49939134044879063,False
liberatore,packet-random-gaussian,panchenko,0.0172216226921355,0.034443245384271,False
liberatore,packet-random-gaussian,vng++,0.025125209660682147,0.050250419321364294,False
liberatore,packet-random-gaussian,CUMUL,0.02720963028156767,0.05441926056313534,False
liberatore,session-random-255,liberatore,0.05450330316283205,0.1090066063256641,False
liberatore,session-random-255,herrmann,0.1338246848696822,0.2676493697393644,False
liberatore,session-random-255,panchenko,0.028529448345234486,0.05705889669046897,False
liberatore,session-random-255,vng++,0.03023508865739549,0.06047017731479098,False
liberatore,session-random-255,CUMUL,0.02672151712590046,0.05344303425180092,False
liberatore,packet-random-255,liberatore,0.06245777706748724,0.12491555413497447,False
liberatore,packet-random-255,herrmann,0.15107999517443912,0.30215999034887825,False
liberatore,packet-random-255,panchenko,0.01866974216118264,0.03733948432236528,False
liberatore,packet-random-255,vng++,0.026951447802129307,0.053902895604258615,False
liberatore,packet-random-255,CUMUL,0.025784762006030592,0.051569524012061184,False
liberatore,none,liberatore,0.016702986974784367,0.033405973949568735,False
liberatore,none,herrmann,0.01561858195522185,0.0312371639104437,False
liberatore,none,panchenko,0.016877885023446036,0.03375577004689207,False
liberatore,none,vng++,0.028993477962959674,0.05798695592591935,False
liberatore,none,CUMUL,0.029944048097867642,0.059888096195735284,False
liberatore,session-random-gaussian,liberatore,0.13978913229758042,0.27957826459516083,False
liberatore,session-random-gaussian,herrmann,0.30116029325944754,0.6023205865188951,False
liberatore,session-random-gaussian,panchenko,0.03941276680534048,0.07882553361068095,False
liberatore,session-random-gaussian,vng++,0.03243102018329674,0.06486204036659347,False
liberatore,session-random-gaussian,CUMUL,0.031223489861719897,0.062446979723439794,False
liberatore,packet-random-gaussian,liberatore,0.16391742373377888,0.32783484746755776,False
liberatore,packet-random-gaussian,herrmann,0.23680922779026947,0.47361845558053894,False
liberatore,packet-random-gaussian,panchenko,0.02283992034969957,0.04567984069939914,False
liberatore,packet-random-gaussian,vng++,0.03156540919119765,0.0631308183823953,False
liberatore,packet-random-gaussian,CUMUL,0.031902820195725566,0.06380564039145113,False
liberatore,session-random-255,liberatore,0.06390400398172286,0.1278080079634457,False
liberatore,session-random-255,herrmann,0.1334601272111173,0.2669202544222346,False
liberatore,session-random-255,panchenko,0.035540471312195586,0.07108094262439117,False
liberatore,session-random-255,vng++,0.036958332068823714,0.07391666413764743,False
liberatore,session-random-255,CUMUL,0.03142031527691409,0.06284063055382819,False
liberatore,packet-random-255,liberatore,0.06395150394234717,0.12790300788469433,False
liberatore,packet-random-255,herrmann,0.1639548988357189,0.3279097976714378,False
liberatore,packet-random-255,panchenko,0.023574549350462118,0.047149098700924236,False
liberatore,packet-random-255,vng++,0.028504643109878658,0.057009286219757316,False
liberatore,packet-random-255,CUMUL,0.031292058665251726,0.06258411733050345,False
liberatore,none,liberatore,0.014159103200666217,0.028318206401332435,False
liberatore,none,herrmann,0.012305478297790363,0.024610956595580727,False
liberatore,none,panchenko,0.014356214930064455,0.02871242986012891,False
liberatore,none,vng++,0.020918168788494097,0.041836337576988195,False
liberatore,none,CUMUL,0.019490891746932585,0.03898178349386517,False
liberatore,session-random-gaussian,liberatore,0.14032836226970546,0.28065672453941093,False
liberatore,session-random-gaussian,herrmann,0.29879339061061616,0.5975867812212323,False
liberatore,session-random-gaussian,panchenko,0.027409215549101838,0.054818431098203675,False
liberatore,session-random-gaussian,vng++,0.023941672019997338,0.047883344039994676,False
liberatore,session-random-gaussian,CUMUL,0.021230686017880487,0.042461372035760975,False
liberatore,packet-random-gaussian,liberatore,0.16672337403421839,0.33344674806843677,False
liberatore,packet-random-gaussian,herrmann,0.16939210232588905,0.3387842046517781,False
liberatore,packet-random-gaussian,panchenko,0.019563769455580787,0.03912753891116157,False
liberatore,packet-random-gaussian,vng++,0.0219704021910953,0.0439408043821906,False
liberatore,packet-random-gaussian,CUMUL,0.021013481623042254,0.04202696324608451,False
liberatore,session-random-255,liberatore,0.05964518269366491,0.11929036538732982,False
liberatore,session-random-255,herrmann,0.1257759394646742,0.2515518789293484,False
liberatore,session-random-255,panchenko,0.027321925287031795,0.05464385057406359,False
liberatore,session-random-255,vng++,0.02755938692386782,0.05511877384773564,False
liberatore,session-random-255,CUMUL,0.022944730057372856,0.04588946011474571,False
liberatore,packet-random-255,liberatore,0.0646887465720787,0.1293774931441574,False
liberatore,packet-random-255,herrmann,0.12828983377429598,0.25657966754859196,False
liberatore,packet-random-255,panchenko,0.018816765807340465,0.03763353161468093,False
liberatore,packet-random-255,vng++,0.022314986707915156,0.04462997341583031,False
liberatore,packet-random-255,CUMUL,0.021150413843006203,0.042300827686012406,False
liberatore,none,liberatore,0.01568532870740102,0.03137065741480204,False
liberatore,none,herrmann,0.013608034323337735,0.02721606864667547,False
liberatore,none,panchenko,0.014388815393059619,0.028777630786119238,False
liberatore,none,vng++,0.021442219440014964,0.04288443888002993,False
liberatore,none,CUMUL,0.02014958169028412,0.04029916338056824,False
liberatore,session-random-gaussian,liberatore,0.12762918359139083,0.25525836718278166,False
liberatore,session-random-gaussian,herrmann,0.29130388573115534,0.5826077714623107,False
liberatore,session-random-gaussian,panchenko,0.030162781933345408,0.060325563866690815,False
liberatore,session-random-gaussian,vng++,0.025140769717019843,0.050281539434039686,False
liberatore,session-random-gaussian,CUMUL,0.019778720541245073,0.039557441082490145,False
liberatore,packet-random-gaussian,liberatore,0.14421949270802747,0.28843898541605495,False
liberatore,packet-random-gaussian,herrmann,0.18124577402109465,0.3624915480421893,False
liberatore,packet-random-gaussian,panchenko,0.02028250174933384,0.04056500349866768,False
liberatore,packet-random-gaussian,vng++,0.022811510575499155,0.04562302115099831,False
liberatore,packet-random-gaussian,CUMUL,0.02028109829350389,0.04056219658700778,False
liberatore,session-random-255,liberatore,0.05587768115951624,0.11175536231903248,False
liberatore,session-random-255,herrmann,0.1303339469703143,0.2606678939406286,False
liberatore,session-random-255,panchenko,0.027792554507269186,0.05558510901453837,False
liberatore,session-random-255,vng++,0.028397976718691407,0.056795953437382814,False
liberatore,session-random-255,CUMUL,0.022205751067764477,0.044411502135528955,False
liberatore,packet-random-255,liberatore,0.05942045512515162,0.11884091025030324,False
liberatore,packet-random-255,herrmann,0.12865997211547298,0.25731994423094595,False
liberatore,packet-random-255,panchenko,0.01991317449385891,0.03982634898771782,False
liberatore,packet-random-255,vng++,0.021568453596967335,0.04313690719393467,False
liberatore,packet-random-255,CUMUL,0.019774623689271416,0.03954924737854283,False
liberatore,none,liberatore,0.012380860698626211,0.024761721397252422,False
liberatore,none,herrmann,0.01281582860006685,0.0256316572001337,False
liberatore,none,panchenko,0.013315411402568075,0.02663082280513615,False
liberatore,none,vng++,0.0211247817211645,0.042249563442329,False
liberatore,none,CUMUL,0.019326005273189097,0.03865201054637819,False
liberatore,session-random-gaussian,liberatore,0.13568012744317645,0.2713602548863529,False
liberatore,session-random-gaussian,herrmann,0.29768941237825025,0.5953788247565005,False
liberatore,session-random-gaussian,panchenko,0.03088030411948874,0.06176060823897748,False
liberatore,session-random-gaussian,vng++,0.023595951640518274,0.04719190328103655,False
liberatore,session-random-gaussian,CUMUL,0.020730552987670174,0.04146110597534035,False
liberatore,packet-random-gaussian,liberatore,0.19176670192887918,0.38353340385775836,False
liberatore,packet-random-gaussian,herrmann,0.20584734746200664,0.4116946949240133,False
liberatore,packet-random-gaussian,panchenko,0.01637202644721017,0.03274405289442034,False
liberatore,packet-random-gaussian,vng++,0.021140224194298556,0.04228044838859711,False
liberatore,packet-random-gaussian,CUMUL,0.019747752911508144,0.03949550582301629,False
liberatore,session-random-255,liberatore,0.0542667479804607,0.1085334959609214,False
liberatore,session-random-255,herrmann,0.12614305863230116,0.2522861172646023,False
liberatore,session-random-255,panchenko,0.02526502131513358,0.05053004263026716,False
liberatore,session-random-255,vng++,0.026227617677105703,0.052455235354211406,False
liberatore,session-random-255,CUMUL,0.020728245674810925,0.04145649134962185,False
liberatore,packet-random-255,liberatore,0.07102206515440354,0.14204413030880708,False
liberatore,packet-random-255,herrmann,0.1415239211972006,0.2830478423944012,False
liberatore,packet-random-255,panchenko,0.016852328045621964,0.03370465609124393,False
liberatore,packet-random-255,vng++,0.02137082364074389,0.04274164728148778,False
liberatore,packet-random-255,CUMUL,0.01909003840376028,0.03818007680752056,False
liberatore,none,liberatore,0.015053695440648662,0.030107390881297325,False
liberatore,none,herrmann,0.014325104587368345,0.02865020917473669,False
liberatore,none,panchenko,0.01780306927168236,0.03560613854336472,False
liberatore,none,vng++,0.02669109851120972,0.05338219702241944,False
liberatore,none,CUMUL,0.028202351500721007,0.056404703001442014,False
liberatore,session-random-gaussian,liberatore,0.13012424764739605,0.2602484952947921,False
liberatore,session-random-gaussian,herrmann,0.2958225766710243,0.5916451533420486,False
liberatore,session-random-gaussian,panchenko,0.03672606374093446,0.07345212748186893,False
liberatore,session-random-gaussian,vng++,0.030965115029208626,0.06193023005841725,False
liberatore,session-random-gaussian,CUMUL,0.02867198806151662,0.05734397612303324,False
liberatore,packet-random-gaussian,liberatore,0.19086541982932015,0.3817308396586403,False
liberatore,packet-random-gaussian,herrmann,0.22251619286323257,0.44503238572646514,False
liberatore,packet-random-gaussian,panchenko,0.022453635421525196,0.04490727084305039,False
liberatore,packet-random-gaussian,vng++,0.028119413237405827,0.056238826474811654,False
liberatore,packet-random-gaussian,CUMUL,0.028497698030457222,0.056995396060914444,False
liberatore,session-random-255,liberatore,0.05900268701386771,0.11800537402773542,False
liberatore,session-random-255,herrmann,0.13114515553604275,0.2622903110720855,False
liberatore,session-random-255,panchenko,0.033537873905439934,0.06707574781087987,False
liberatore,session-random-255,vng++,0.034836613020821416,0.06967322604164283,False
liberatore,session-random-255,CUMUL,0.031103277807804135,0.06220655561560827,False
liberatore,packet-random-255,liberatore,0.07152303987013202,0.14304607974026404,False
liberatore,packet-random-255,herrmann,0.14574046375919317,0.29148092751838633,False
liberatore,packet-random-255,panchenko,0.02172993832067987,0.04345987664135974,False
liberatore,packet-random-255,vng++,0.025998625938144934,0.05199725187628987,False
liberatore,packet-random-255,CUMUL,0.028678546161022122,0.057357092322044244,False
liberatore,none,liberatore,0.01785734782237837,0.03571469564475674,False
liberatore,none,herrmann,0.015527348730255802,0.031054697460511604,False
liberatore,none,panchenko,0.01899214384765102,0.03798428769530204,False
liberatore,none,vng++,0.031062844503849458,0.062125689007698916,False
liberatore,none,CUMUL,0.029764328738834347,0.059528657477668695,False
liberatore,session-random-gaussian,liberatore,0.13793460193093549,0.27586920386187097,False
liberatore,session-random-gaussian,herrmann,0.29236127394765965,0.5847225478953193,False
liberatore,session-random-gaussian,panchenko,0.04241567939148054,0.08483135878296108,False
liberatore,session-random-gaussian,vng++,0.03463143167505384,0.06926286335010769,False
liberatore,session-random-gaussian,CUMUL,0.03012504942190395,0.0602500988438079,False
liberatore,packet-random-gaussian,liberatore,0.1821327912196388,0.3642655824392776,False
liberatore,packet-random-gaussian,herrmann,0.22288867709943103,0.44577735419886205,False
liberatore,packet-random-gaussian,panchenko,0.0253373918371171,0.0506747836742342,False
liberatore,packet-random-gaussian,vng++,0.03226569433861513,0.06453138867723025,False
liberatore,packet-random-gaussian,CUMUL,0.03143674739444172,0.06287349478888345,False
liberatore,session-random-255,liberatore,0.06739734203451964,0.13479468406903927,False
liberatore,session-random-255,herrmann,0.13286733410935242,0.26573466821870484,False
liberatore,session-random-255,panchenko,0.03976358094171091,0.07952716188342182,False
liberatore,session-random-255,vng++,0.03693683066222285,0.0738736613244457,False
liberatore,session-random-255,CUMUL,0.03214435657598816,0.06428871315197632,False
liberatore,packet-random-255,liberatore,0.06860635956472959,0.13721271912945918,False
liberatore,packet-random-255,herrmann,0.14086318328435898,0.28172636656871797,False
liberatore,packet-random-255,panchenko,0.025306466824498317,0.05061293364899663,False
liberatore,packet-random-255,vng++,0.03177325297462824,0.06354650594925648,False
liberatore,packet-random-255,CUMUL,0.030676045367724582,0.061352090735449165,False
liberatore,none,liberatore,0.013344096821858956,0.02668819364371791,False
liberatore,none,herrmann,0.013119492947634887,0.026238985895269774,False
liberatore,none,panchenko,0.014967225242885603,0.029934450485771206,False
liberatore,none,vng++,0.023403229930651564,0.04680645986130313,False
liberatore,none,CUMUL,0.021798939259464207,0.043597878518928414,False
liberatore,session-random-gaussian,liberatore,0.12454354489942691,0.24908708979885383,False
liberatore,session-random-gaussian,herrmann,0.3003825506947,0.6007651013894,False
liberatore,session-random-gaussian,panchenko,0.034096277574154586,0.06819255514830917,False
liberatore,session-random-gaussian,vng++,0.02494437859786154,0.04988875719572308,False
liberatore,session-random-gaussian,CUMUL,0.0224024944232607,0.0448049888465214,False
liberatore,packet-random-gaussian,liberatore,0.1498392979398457,0.2996785958796914,False
liberatore,packet-random-gaussian,herrmann,0.2560980804801643,0.5121961609603286,False
liberatore,packet-random-gaussian,panchenko,0.019925175656654893,0.03985035131330979,False
liberatore,packet-random-gaussian,vng++,0.02452182615708877,0.04904365231417754,False
liberatore,packet-random-gaussian,CUMUL,0.021780258933638087,0.043560517867276174,False
liberatore,session-random-255,liberatore,0.053501118188181526,0.10700223637636305,False
liberatore,session-random-255,herrmann,0.12618188494436797,0.25236376988873593,False
liberatore,session-random-255,panchenko,0.02627406727693687,0.05254813455387374,False
liberatore,session-random-255,vng++,0.029102595177702716,0.05820519035540543,False
liberatore,session-random-255,CUMUL,0.022636956324958643,0.045273912649917286,False
liberatore,packet-random-255,liberatore,0.052889177753578195,0.10577835550715639,False
liberatore,packet-random-255,herrmann,0.16195885249156552,0.32391770498313105,False
liberatore,packet-random-255,panchenko,0.020126563655739404,0.04025312731147881,False
liberatore,packet-random-255,vng++,0.025869013055373306,0.05173802611074661,False
liberatore,packet-random-255,CUMUL,0.022095602422008264,0.04419120484401653,False
liberatore,none,liberatore,0.015042489867097044,0.03008497973419409,False
liberatore,none,herrmann,0.012826825628897554,0.025653651257795108,False
liberatore,none,panchenko,0.015563197452691548,0.031126394905383097,False
liberatore,none,vng++,0.023501379477515082,0.047002758955030165,False
liberatore,none,CUMUL,0.02230117988735641,0.04460235977471282,False
liberatore,session-random-gaussian,liberatore,0.1255624935739389,0.2511249871478778,False
liberatore,session-random-gaussian,herrmann,0.3115327054685647,0.6230654109371294,False
liberatore,session-random-gaussian,panchenko,0.033068970945637884,0.06613794189127577,False
liberatore,session-random-gaussian,vng++,0.027324359710613522,0.054648719421227045,False
liberatore,session-random-gaussian,CUMUL,0.023963247970507317,0.047926495941014634,False
liberatore,packet-random-gaussian,liberatore,0.15719012661803158,0.31438025323606317,False
liberatore,packet-random-gaussian,herrmann,0.18625039609288088,0.37250079218576176,False
liberatore,packet-random-gaussian,panchenko,0.020345375091289943,0.040690750182579886,False
liberatore,packet-random-gaussian,vng++,0.02510928057349685,0.0502185611469937,False
liberatore,packet-random-gaussian,CUMUL,0.022805704501200796,0.04561140900240159,False
liberatore,session-random-255,liberatore,0.05706416368600872,0.11412832737201745,False
liberatore,session-random-255,herrmann,0.1301786690201489,0.2603573380402978,False
liberatore,session-random-255,panchenko,0.02958438924973688,0.05916877849947376,False
liberatore,session-random-255,vng++,0.030336622904535773,0.060673245809071547,False
liberatore,session-random-255,CUMUL,0.023692328124160424,0.04738465624832085,False
liberatore,packet-random-255,liberatore,0.05887925939661416,0.11775851879322832,False
liberatore,packet-random-255,herrmann,0.1353851131895224,0.2707702263790448,False
liberatore,packet-random-255,panchenko,0.019173019636919263,0.03834603927383853,False
liberatore,packet-random-255,vng++,0.024141173189047373,0.04828234637809475,False
liberatore,packet-random-255,CUMUL,0.023254496520461947,0.046508993040923895,False
liberatore,none,liberatore,0.015765411877991,0.031530823755982,False
liberatore,none,herrmann,0.013756567114567053,0.027513134229134106,False
liberatore,none,panchenko,0.01573546907435272,0.03147093814870544,False
liberatore,none,vng++,0.02900399140391765,0.0580079828078353,False
liberatore,none,CUMUL,0.02315935664417621,0.04631871328835242,False
liberatore,session-random-gaussian,liberatore,0.12477786210384645,0.2495557242076929,False
liberatore,session-random-gaussian,herrmann,0.29813482800513774,0.5962696560102755,False
liberatore,session-random-gaussian,panchenko,0.030983614824487304,0.06196722964897461,False
liberatore,session-random-gaussian,vng++,0.026518283404988227,0.053036566809976454,False
liberatore,session-random-gaussian,CUMUL,0.02404449531669557,0.04808899063339114,False
liberatore,packet-random-gaussian,liberatore,0.16966208838589444,0.3393241767717889,False
liberatore,packet-random-gaussian,herrmann,0.23479722857826618,0.46959445715653236,False
liberatore,packet-random-gaussian,panchenko,0.020086257410728815,0.04017251482145763,False
liberatore,packet-random-gaussian,vng++,0.02722339357991696,0.05444678715983392,False
liberatore,packet-random-gaussian,CUMUL,0.02426678004132654,0.04853356008265308,False
liberatore,session-random-255,liberatore,0.05755930860133834,0.11511861720267667,False
liberatore,session-random-255,herrmann,0.12684361585204593,0.25368723170409185,False
liberatore,session-random-255,panchenko,0.029792577096190157,0.059585154192380314,False
liberatore,session-random-255,vng++,0.032382428227995794,0.06476485645599159,False
liberatore,session-random-255,CUMUL,0.023917873608613274,0.04783574721722655,False
liberatore,packet-random-255,liberatore,0.06420287183698425,0.1284057436739685,False
liberatore,packet-random-255,herrmann,0.15579343761364986,0.3115868752272997,False
liberatore,packet-random-255,panchenko,0.02156267067366637,0.04312534134733274,False
liberatore,packet-random-255,vng++,0.02814661605156124,0.05629323210312248,False
liberatore,packet-random-255,CUMUL,0.025087180063872436,0.05017436012774487,False
liberatore,none,liberatore,0.016571005144847925,0.03314201028969585,False
liberatore,none,herrmann,0.015421059477193877,0.030842118954387755,False
liberatore,none,panchenko,0.01919998357631264,0.03839996715262528,False
liberatore,none,vng++,0.026318191014253634,0.05263638202850727,False
liberatore,none,CUMUL,0.026678267956261586,0.05335653591252317,False
liberatore,session-random-gaussian,liberatore,0.13081502226064975,0.2616300445212995,False
liberatore,session-random-gaussian,herrmann,0.2946086556228818,0.5892173112457636,False
liberatore,session-random-gaussian,panchenko,0.03597078823008,0.07194157646016,False
liberatore,session-random-gaussian,vng++,0.03165002252713914,0.06330004505427828,False
liberatore,session-random-gaussian,CUMUL,0.028346087759738535,0.05669217551947707,False
liberatore,packet-random-gaussian,liberatore,0.16920342277281328,0.33840684554562656,False
liberatore,packet-random-gaussian,herrmann,0.2317672079255269,0.4635344158510538,False
liberatore,packet-random-gaussian,panchenko,0.02295161151765761,0.04590322303531522,False
liberatore,packet-random-gaussian,vng++,0.028391260104546418,0.056782520209092836,False
liberatore,packet-random-gaussian,CUMUL,0.024812572935492137,0.04962514587098427,False
liberatore,session-random-255,liberatore,0.056497691949164756,0.11299538389832951,False
liberatore,session-random-255,herrmann,0.13219285344335385,0.2643857068867077,False
liberatore,session-random-255,panchenko,0.03149568226006572,0.06299136452013145,False
liberatore,session-random-255,vng++,0.034478286231190085,0.06895657246238017,False
liberatore,session-random-255,CUMUL,0.027949980187337964,0.05589996037467593,False
liberatore,packet-random-255,liberatore,0.06551432574886679,0.13102865149773357,False
liberatore,packet-random-255,herrmann,0.14945875983311427,0.29891751966622854,False
liberatore,packet-random-255,panchenko,0.02305733273762707,0.04611466547525414,False
liberatore,packet-random-255,vng++,0.02908386640066315,0.0581677328013263,False
liberatore,packet-random-255,CUMUL,0.02797140924502926,0.05594281849005852,False
liberatore,none,liberatore,0.01882173792710725,0.0376434758542145,False
liberatore,none,herrmann,0.016978573631804914,0.03395714726360983,False
liberatore,none,panchenko,0.019442802759233605,0.03888560551846721,False
liberatore,none,vng++,0.035261774180553186,0.07052354836110637,False
liberatore,none,CUMUL,0.030959320877168087,0.06191864175433617,False
liberatore,session-random-gaussian,liberatore,0.14066121997266737,0.28132243994533473,False
liberatore,session-random-gaussian,herrmann,0.3093825694359366,0.6187651388718732,False
liberatore,session-random-gaussian,panchenko,0.041462047775783245,0.08292409555156649,False
liberatore,session-random-gaussian,vng++,0.036100723500831294,0.07220144700166259,False
liberatore,session-random-gaussian,CUMUL,0.035057350232680445,0.07011470046536089,False
liberatore,packet-random-gaussian,liberatore,0.17616377441050463,0.35232754882100925,False
liberatore,packet-random-gaussian,herrmann,0.2294449044550116,0.4588898089100232,False
liberatore,packet-random-gaussian,panchenko,0.02651490910915396,0.05302981821830792,False
liberatore,packet-random-gaussian,vng++,0.03475249024936896,0.06950498049873792,False
liberatore,packet-random-gaussian,CUMUL,0.03096037634870969,0.06192075269741938,False
liberatore,session-random-255,liberatore,0.06329692506380223,0.12659385012760446,False
liberatore,session-random-255,herrmann,0.1306827771066283,0.2613655542132566,False
liberatore,session-random-255,panchenko,0.036501968586131396,0.07300393717226279,False
liberatore,session-random-255,vng++,0.04076890030437819,0.08153780060875639,False
liberatore,session-random-255,CUMUL,0.03294957918495429,0.06589915836990858,False
liberatore,packet-random-255,liberatore,0.05837860524812243,0.11675721049624486,False
liberatore,packet-random-255,herrmann,0.16474161048931013,0.32948322097862026,False
liberatore,packet-random-255,panchenko,0.027605928959785624,0.05521185791957125,False
liberatore,packet-random-255,vng++,0.03379897524907897,0.06759795049815794,False
liberatore,packet-random-255,CUMUL,0.03221911834751724,0.06443823669503448,False
liberatore,none,liberatore,0.012191228377059563,0.024382456754119125,False
liberatore,none,herrmann,0.012635817192242606,0.025271634384485212,False
liberatore,none,panchenko,0.013251652463257045,0.02650330492651409,False
liberatore,none,vng++,0.021532107646913823,0.043064215293827646,False
liberatore,none,CUMUL,0.021336866677435604,0.04267373335487121,False
liberatore,session-random-gaussian,liberatore,0.128894055647052,0.257788111294104,False
liberatore,session-random-gaussian,herrmann,0.29825263617211173,0.5965052723442235,False
liberatore,session-random-gaussian,panchenko,0.034701393695963555,0.06940278739192711,False
liberatore,session-random-gaussian,vng++,0.024959738464195108,0.049919476928390216,False
liberatore,session-random-gaussian,CUMUL,0.023568898622983482,0.047137797245966964,False
liberatore,packet-random-gaussian,liberatore,0.16556344835252618,0.33112689670505235,False
liberatore,packet-random-gaussian,herrmann,0.2484724133951428,0.4969448267902856,False
liberatore,packet-random-gaussian,panchenko,0.017140078725571373,0.03428015745114275,False
liberatore,packet-random-gaussian,vng++,0.02125079660227293,0.04250159320454586,False
liberatore,packet-random-gaussian,CUMUL,0.022784345991820824,0.04556869198364165,False
liberatore,session-random-255,liberatore,0.05342241667622031,0.10684483335244062,False
liberatore,session-random-255,herrmann,0.13171669778792766,0.2634333955758553,False
liberatore,session-random-255,panchenko,0.027208100505275435,0.05441620101055087,False
liberatore,session-random-255,vng++,0.02710937833177084,0.05421875666354168,False
liberatore,session-random-255,CUMUL,0.024784358374209687,0.049568716748419374,False
liberatore,packet-random-255,liberatore,0.05008865985251177,0.10017731970502354,False
liberatore,packet-random-255,herrmann,0.176523703923237,0.353047407846474,False
liberatore,packet-random-255,panchenko,0.01679228808596448,0.03358457617192896,False
liberatore,packet-random-255,vng++,0.024418897350649817,0.04883779470129963,False
liberatore,packet-random-255,CUMUL,0.024211257437833936,0.04842251487566787,False
liberatore,none,liberatore,0.015552750136727326,0.031105500273454652,False
liberatore,none,herrmann,0.013800991247648234,0.027601982495296468,False
liberatore,none,panchenko,0.01690645010885996,0.03381290021771992,False
liberatore,none,vng++,0.028970844012027052,0.057941688024054104,False
liberatore,none,CUMUL,0.026053883133795478,0.052107766267590956,False
liberatore,session-random-gaussian,liberatore,0.1308366666804192,0.2616733333608384,False
liberatore,session-random-gaussian,herrmann,0.29698748102013406,0.5939749620402681,False
liberatore,session-random-gaussian,panchenko,0.03559991402219707,0.07119982804439413,False
liberatore,session-random-gaussian,vng++,0.02987483479372961,0.05974966958745922,False
liberatore,session-random-gaussian,CUMUL,0.02933133135440756,0.05866266270881512,False
liberatore,packet-random-gaussian,liberatore,0.17268722229404637,0.34537444458809274,False
liberatore,packet-random-gaussian,herrmann,0.20312544642376784,0.4062508928475357,False
liberatore,packet-random-gaussian,panchenko,0.021686811054921522,0.043373622109843045,False
liberatore,packet-random-gaussian,vng++,0.028405261639119,0.056810523278238,False
liberatore,packet-random-gaussian,CUMUL,0.029177260011719594,0.05835452002343919,False
liberatore,session-random-255,liberatore,0.06127303259921943,0.12254606519843886,False
liberatore,session-random-255,herrmann,0.1318614999927433,0.2637229999854866,False
liberatore,session-random-255,panchenko,0.03349987113400097,0.06699974226800194,False
liberatore,session-random-255,vng++,0.03625456152148696,0.07250912304297392,False
liberatore,session-random-255,CUMUL,0.029513053428466992,0.059026106856933984,False
liberatore,packet-random-255,liberatore,0.06140138505980992,0.12280277011961983,False
liberatore,packet-random-255,herrmann,0.13079785364832014,0.2615957072966403,False
liberatore,packet-random-255,panchenko,0.022893568195616883,0.04578713639123377,False
liberatore,packet-random-255,vng++,0.030501806207054782,0.061003612414109565,False
liberatore,packet-random-255,CUMUL,0.0283894547110109,0.0567789094220218,False
liberatore,none,liberatore,0.013044342360926981,0.026088684721853963,False
liberatore,none,herrmann,0.015005554102570264,0.030011108205140528,False
liberatore,none,panchenko,0.013207672945045261,0.026415345890090522,False
liberatore,none,vng++,0.022871354632302988,0.045742709264605975,False
liberatore,none,CUMUL,0.023011558307198615,0.04602311661439723,False
liberatore,session-random-gaussian,liberatore,0.1338219391439967,0.2676438782879934,False
liberatore,session-random-gaussian,herrmann,0.28295114604075433,0.5659022920815087,False
liberatore,session-random-gaussian,panchenko,0.03190424675219323,0.06380849350438646,False
liberatore,session-random-gaussian,vng++,0.025912876516984908,0.051825753033969815,False
liberatore,session-random-gaussian,CUMUL,0.02582558882545101,0.05165117765090202,False
liberatore,packet-random-gaussian,liberatore,0.16893004844944298,0.33786009689888596,False
liberatore,packet-random-gaussian,herrmann,0.23106328656702263,0.46212657313404526,False
liberatore,packet-random-gaussian,panchenko,0.01803831416176117,0.03607662832352234,False
liberatore,packet-random-gaussian,vng++,0.022020820470866193,0.044041640941732386,False
liberatore,packet-random-gaussian,CUMUL,0.02348063412441757,0.04696126824883514,False
liberatore,session-random-255,liberatore,0.05450059103266376,0.10900118206532752,False
liberatore,session-random-255,herrmann,0.12218752339765583,0.24437504679531166,False
liberatore,session-random-255,panchenko,0.028858644332301307,0.057717288664602615,False
liberatore,session-random-255,vng++,0.027758940162525156,0.05551788032505031,False
liberatore,session-random-255,CUMUL,0.02449426794946466,0.04898853589892932,False
liberatore,packet-random-255,liberatore,0.053782988663792095,0.10756597732758419,False
liberatore,packet-random-255,herrmann,0.14923959139793008,0.29847918279586017,False
liberatore,packet-random-255,panchenko,0.017918713031883932,0.035837426063767865,False
liberatore,packet-random-255,vng++,0.023109286245971142,0.046218572491942285,False
liberatore,packet-random-255,CUMUL,0.024775311393130148,0.049550622786260295,False
liberatore,none,liberatore,0.01147393620891005,0.0229478724178201,False
liberatore,none,herrmann,0.013377385307328127,0.026754770614656254,False
liberatore,none,panchenko,0.014468678741036496,0.028937357482072993,False
liberatore,none,vng++,0.020751795700038426,0.04150359140007685,False
liberatore,none,CUMUL,0.02263245585930845,0.0452649117186169,False
liberatore,session-random-gaussian,liberatore,0.12170541408180753,0.24341082816361506,False
liberatore,session-random-gaussian,herrmann,0.2908215025553927,0.5816430051107854,False
liberatore,session-random-gaussian,panchenko,0.02703987156347356,0.05407974312694712,False
liberatore,session-random-gaussian,vng++,0.02529931037765424,0.05059862075530848,False
liberatore,session-random-gaussian,CUMUL,0.023464252331273854,0.04692850466254771,False
liberatore,packet-random-gaussian,liberatore,0.16899876412183812,0.33799752824367624,False
