dataset,defense,attack,sites,train_offset,train_test_delta,train_examples,test_examples,score
liberatore,packet-random-255,herrmann,128,132,0,4,4,0.150390625
liberatore,session-random-gaussian,liberatore,128,150,0,4,4,0.0625
liberatore,session-random-gaussian,herrmann,128,87,0,4,4,0.037109375
liberatore,packet-random-gaussian,liberatore,128,139,0,4,4,0.138671875
liberatore,packet-random-gaussian,herrmann,128,174,0,4,4,0.07421875
liberatore,none,liberatore,128,3,0,4,4,0.912109375
liberatore,none,herrmann,128,0,0,4,4,0.916015625
liberatore,session-random-255,liberatore,128,104,0,4,4,0.126953125
liberatore,session-random-255,herrmann,128,62,0,4,4,0.056640625
liberatore,packet-random-255,liberatore,128,50,0,4,4,0.201171875
liberatore,packet-random-255,herrmann,128,38,0,4,4,0.150390625
liberatore,session-random-gaussian,liberatore,128,69,0,4,4,0.068359375
liberatore,session-random-gaussian,herrmann,128,182,0,4,4,0.04296875
liberatore,packet-random-gaussian,liberatore,128,116,0,4,4,0.1484375
liberatore,packet-random-gaussian,herrmann,128,120,0,4,4,0.03515625
liberatore,none,liberatore,128,122,0,4,4,0.85546875
liberatore,none,herrmann,128,24,0,4,4,0.8984375
liberatore,session-random-255,liberatore,128,103,0,4,4,0.162109375
liberatore,session-random-255,herrmann,128,80,0,4,4,0.0859375
liberatore,packet-random-255,liberatore,128,182,0,4,4,0.24609375
liberatore,packet-random-255,herrmann,128,10,0,4,4,0.08984375
liberatore,session-random-gaussian,liberatore,128,96,0,4,4,0.0546875
liberatore,session-random-gaussian,herrmann,128,152,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,28,0,4,4,0.1640625
liberatore,packet-random-gaussian,herrmann,128,3,0,4,4,0.05859375
liberatore,none,liberatore,128,67,0,4,4,0.830078125
liberatore,none,herrmann,128,127,0,4,4,0.85546875
liberatore,session-random-255,liberatore,128,151,0,4,4,0.111328125
liberatore,session-random-255,herrmann,128,197,0,4,4,0.056640625
liberatore,packet-random-255,liberatore,128,151,0,4,4,0.201171875
liberatore,packet-random-255,herrmann,128,193,0,4,4,0.11328125
liberatore,session-random-gaussian,liberatore,128,183,0,4,4,0.080078125
liberatore,session-random-gaussian,herrmann,128,11,0,4,4,0.029296875
liberatore,packet-random-gaussian,liberatore,128,132,0,4,4,0.1484375
liberatore,packet-random-gaussian,herrmann,128,75,0,4,4,0.041015625
liberatore,none,liberatore,128,154,0,4,4,0.88671875
liberatore,none,herrmann,128,146,0,4,4,0.900390625
liberatore,session-random-255,liberatore,128,73,0,4,4,0.130859375
liberatore,session-random-255,herrmann,128,121,0,4,4,0.0703125
liberatore,packet-random-255,liberatore,128,14,0,4,4,0.251953125
liberatore,packet-random-255,herrmann,128,43,0,4,4,0.146484375
liberatore,session-random-gaussian,liberatore,128,146,0,4,4,0.078125
liberatore,session-random-gaussian,herrmann,128,123,0,4,4,0.041015625
liberatore,packet-random-gaussian,liberatore,128,87,0,4,4,0.208984375
liberatore,packet-random-gaussian,herrmann,128,0,0,4,4,0.044921875
liberatore,none,liberatore,128,156,0,4,4,0.857421875
liberatore,none,herrmann,128,44,0,4,4,0.900390625
liberatore,session-random-255,liberatore,128,173,0,4,4,0.1171875
liberatore,session-random-255,herrmann,128,178,0,4,4,0.0546875
liberatore,packet-random-255,liberatore,128,68,0,4,4,0.24609375
liberatore,packet-random-255,herrmann,128,122,0,4,4,0.162109375
liberatore,session-random-gaussian,liberatore,128,149,0,4,4,0.046875
liberatore,session-random-gaussian,herrmann,128,49,0,4,4,0.033203125
liberatore,packet-random-gaussian,liberatore,128,147,0,4,4,0.197265625
liberatore,packet-random-gaussian,herrmann,128,109,0,4,4,0.09765625
liberatore,none,liberatore,128,0,0,4,4,0.9140625
liberatore,none,herrmann,128,70,0,4,4,0.939453125
liberatore,session-random-255,liberatore,128,1,0,4,4,0.134765625
liberatore,session-random-255,herrmann,128,109,0,4,4,0.0625
liberatore,packet-random-255,liberatore,128,111,0,4,4,0.21484375
liberatore,packet-random-255,herrmann,128,148,0,4,4,0.15234375
liberatore,session-random-gaussian,liberatore,128,189,0,4,4,0.07421875
liberatore,session-random-gaussian,herrmann,128,3,0,4,4,0.033203125
liberatore,packet-random-gaussian,liberatore,128,97,0,4,4,0.171875
liberatore,packet-random-gaussian,herrmann,128,161,0,4,4,0.0703125
liberatore,none,liberatore,128,184,0,4,4,0.84375
liberatore,none,herrmann,128,92,0,4,4,0.904296875
liberatore,session-random-255,liberatore,128,75,0,4,4,0.10546875
liberatore,session-random-255,herrmann,128,147,0,4,4,0.0625
liberatore,packet-random-255,liberatore,128,126,0,4,4,0.20703125
liberatore,packet-random-255,herrmann,128,57,0,4,4,0.150390625
liberatore,session-random-gaussian,liberatore,128,94,0,4,4,0.076171875
liberatore,session-random-gaussian,herrmann,128,28,0,4,4,0.037109375
liberatore,packet-random-gaussian,liberatore,128,48,0,4,4,0.140625
liberatore,packet-random-gaussian,herrmann,128,32,0,4,4,0.07421875
