dataset,defense,feature_set,error_bound,epsilon,closed_world
liberatore,session-random-gaussian,herrmann,0.39877913767017076,0.4028072097678493,True
liberatore,session-random-gaussian,panchenko,0.27284638420047885,0.27560240828331195,True
liberatore,session-random-gaussian,vng++,0.16018941299525913,0.16180748787399912,True
liberatore,session-random-gaussian,CUMUL,0.10347748331681213,0.10452271042102236,True
liberatore,packet-random-gaussian,liberatore,0.5637348882763964,0.5694291800771681,True
liberatore,packet-random-gaussian,herrmann,0.7043523642914354,0.7114670346378136,True
liberatore,packet-random-gaussian,panchenko,0.1222179113529201,0.1234524357100203,True
liberatore,packet-random-gaussian,vng++,0.13694760671290154,0.13833091587161772,True
liberatore,packet-random-gaussian,CUMUL,0.10119070381634096,0.10221283213771813,True
liberatore,session-random-255,liberatore,0.14242126539437186,0.14385986403471904,True
liberatore,session-random-255,herrmann,0.08846979010147416,0.08936342434492338,True
liberatore,session-random-255,panchenko,0.14546390479266433,0.1469332371643074,True
liberatore,session-random-255,vng++,0.18551434314461324,0.18738822539859923,True
liberatore,session-random-255,CUMUL,0.10409234104784093,0.10514377883620298,True
liberatore,packet-random-255,liberatore,0.38463065073914404,0.38851580882741826,True
liberatore,packet-random-255,herrmann,0.5938347018330152,0.5998330321545609,True
liberatore,packet-random-255,panchenko,0.12960859680995085,0.1309177745555059,True
liberatore,packet-random-255,vng++,0.15099250194596273,0.1525176787332957,True
liberatore,packet-random-255,CUMUL,0.10778818481986893,0.10887695436350396,True
liberatore,none,liberatore,0.07309869669631282,0.07383706737001294,True
liberatore,none,herrmann,0.0627379011304301,0.06337161730346474,True
liberatore,none,panchenko,0.07363871753549081,0.07438254296514224,True
liberatore,none,vng++,0.1320576942474512,0.1333916103509608,True
liberatore,none,CUMUL,0.09650349748865827,0.09747828029157403,True
liberatore,session-random-gaussian,liberatore,0.4165211424995687,0.4207284267672411,True
liberatore,session-random-gaussian,herrmann,0.41102331653165863,0.41517506720369557,True
liberatore,session-random-gaussian,panchenko,0.25856579243242944,0.2611775681135651,True
liberatore,session-random-gaussian,vng++,0.17629735160809507,0.17807813293746977,True
liberatore,session-random-gaussian,CUMUL,0.10675597935791276,0.10783432258375025,True
liberatore,packet-random-gaussian,liberatore,0.544472223088167,0.5499719425133,True
liberatore,packet-random-gaussian,herrmann,0.6990618622455971,0.7061230931773708,True
liberatore,packet-random-gaussian,panchenko,0.12607812853244657,0.12735164498226925,True
liberatore,packet-random-gaussian,vng++,0.15267210723635863,0.15421424973369557,True
liberatore,packet-random-gaussian,CUMUL,0.10731659129674358,0.10840059726943795,True
liberatore,session-random-255,liberatore,0.17477794436116983,0.1765433781425958,True
liberatore,session-random-255,herrmann,0.11497657174221901,0.11613795125476668,True
liberatore,session-random-255,panchenko,0.16499999999999995,0.16666666666666663,True
liberatore,session-random-255,vng++,0.1963142939424951,0.19829726660858094,True
liberatore,session-random-255,CUMUL,0.11565567423354316,0.1168239133672153,True
liberatore,packet-random-255,liberatore,0.4212012658241934,0.4254558240648419,True
liberatore,packet-random-255,herrmann,0.5748385856079591,0.5806450359676354,True
liberatore,packet-random-255,panchenko,0.1304437191201498,0.13176133244459576,True
liberatore,packet-random-255,vng++,0.16452013955517966,0.16618195914664613,True
liberatore,packet-random-255,CUMUL,0.11254743717965018,0.11368427997944464,True
liberatore,none,liberatore,0.029334605598806858,0.029630914746269554,True
liberatore,none,herrmann,0.016334759786506482,0.01649975736010756,True
liberatore,none,panchenko,0.03476023952098811,0.03511135305150314,True
liberatore,none,vng++,0.09434549071642576,0.09529847547113712,True
liberatore,none,CUMUL,0.059114937277431626,0.05971205785599154,True
liberatore,session-random-gaussian,liberatore,0.4132504876465001,0.4174247349964647,True
liberatore,session-random-gaussian,herrmann,0.394003355714145,0.3979831875900455,True
liberatore,session-random-gaussian,panchenko,0.24223533113686105,0.24468215266349602,True
liberatore,session-random-gaussian,vng++,0.13836979856277998,0.13976747329573735,True
liberatore,session-random-gaussian,CUMUL,0.06385962187150045,0.06450466855707115,True
liberatore,packet-random-gaussian,liberatore,0.559157801509648,0.5648058601107555,True
liberatore,packet-random-gaussian,herrmann,0.6890265792466053,0.6959864436834398,True
liberatore,packet-random-gaussian,panchenko,0.07547717360363293,0.07623956929659892,True
liberatore,packet-random-gaussian,vng++,0.10815817744903936,0.10925068429195894,True
liberatore,packet-random-gaussian,CUMUL,0.06385962187150056,0.06450466855707127,True
liberatore,session-random-255,liberatore,0.1586643277231513,0.16026699770015285,True
liberatore,session-random-255,herrmann,0.07911087392592069,0.07990997366254615,True
liberatore,session-random-255,panchenko,0.14133929041106189,0.14276696001117362,True
liberatore,session-random-255,vng++,0.1681861524651705,0.16988500249007119,True
liberatore,session-random-255,CUMUL,0.06943495612748792,0.07013631932069486,True
liberatore,packet-random-255,liberatore,0.3475585629802511,0.35106925553560714,True
liberatore,packet-random-255,herrmann,0.5849777783874076,0.5908866448357653,True
liberatore,packet-random-255,panchenko,0.07574784659810625,0.07651297636172348,True
liberatore,packet-random-255,vng++,0.11429799589129643,0.11545252110231961,True
liberatore,packet-random-255,CUMUL,0.06573218167026923,0.06639614310128204,True
liberatore,none,liberatore,0.031191364244147105,0.03150642852944152,True
liberatore,none,herrmann,0.023580836282723613,0.023819026548205672,True
liberatore,none,panchenko,0.03553784779070471,0.03589681595020677,True
liberatore,none,vng++,0.07688554934225247,0.07766217105278028,True
liberatore,none,CUMUL,0.05164718788719989,0.05216887665373726,True
liberatore,session-random-gaussian,liberatore,0.4038012282510309,0.4078800285363948,True
liberatore,session-random-gaussian,herrmann,0.3929246278734988,0.3968935635085846,True
liberatore,session-random-gaussian,panchenko,0.2415075150677863,0.24394698491695585,True
liberatore,session-random-gaussian,vng++,0.12213365084248137,0.12336732408331451,True
liberatore,session-random-gaussian,CUMUL,0.05895542534205171,0.059550934688941126,True
liberatore,packet-random-gaussian,liberatore,0.5246904256304198,0.529990328919616,True
liberatore,packet-random-gaussian,herrmann,0.7128285729011736,0.720028861516337,True
liberatore,packet-random-gaussian,panchenko,0.07628943313541564,0.0770600334701168,True
liberatore,packet-random-gaussian,vng++,0.09451130660404201,0.09546596626670911,True
liberatore,packet-random-gaussian,CUMUL,0.05789271003816297,0.058477484887033304,True
liberatore,session-random-255,liberatore,0.13373251842663098,0.1350833519460919,True
liberatore,session-random-255,herrmann,0.08221368153072511,0.08304412275830819,True
liberatore,session-random-255,panchenko,0.12676596452642117,0.12804642881456682,True
liberatore,session-random-255,vng++,0.14052310213873387,0.1419425274128625,True
liberatore,session-random-255,CUMUL,0.06300485438164236,0.063641267052164,True
liberatore,packet-random-255,liberatore,0.3430285941403592,0.3464935294347063,True
liberatore,packet-random-255,herrmann,0.5894016974574156,0.5953552499569854,True
liberatore,packet-random-255,panchenko,0.08085149727890993,0.081668179069606,True
liberatore,packet-random-255,vng++,0.0996113208266852,0.10061749578453051,True
liberatore,packet-random-255,CUMUL,0.06199084056244359,0.06261701066913494,True
liberatore,none,liberatore,0.03554544935621872,0.035904494299210825,True
liberatore,none,herrmann,0.025636743106819338,0.02589570010789832,True
liberatore,none,panchenko,0.03923549073598782,0.03963180882423012,True
liberatore,none,vng++,0.08594758510115019,0.08681574252641433,True
liberatore,none,CUMUL,0.05747959370634837,0.058060195662978153,True
liberatore,session-random-gaussian,liberatore,0.3884853360511709,0.3924094303547181,True
liberatore,session-random-gaussian,herrmann,0.39071122193072905,0.3946577999300293,True
liberatore,session-random-gaussian,panchenko,0.21312924621656532,0.2152820668854195,True
liberatore,session-random-gaussian,vng++,0.12227489812371277,0.12350999810476036,True
liberatore,session-random-gaussian,CUMUL,0.06259079586411367,0.06322302612536734,True
liberatore,packet-random-gaussian,liberatore,0.5303166422474082,0.535673376007483,True
liberatore,packet-random-gaussian,herrmann,0.6631294963397868,0.6698277740805927,True
liberatore,packet-random-gaussian,panchenko,0.08261338877459981,0.08344786744909072,True
liberatore,packet-random-gaussian,vng++,0.10823739552795573,0.10933070255349063,True
liberatore,packet-random-gaussian,CUMUL,0.061097138952284656,0.0617142817699845,True
liberatore,session-random-255,liberatore,0.1271386134574146,0.12842284187617634,True
liberatore,session-random-255,herrmann,0.07668532758669502,0.0774599268552475,True
liberatore,session-random-255,panchenko,0.11800605666173962,0.11919803703206022,True
liberatore,session-random-255,vng++,0.1456984735689702,0.14717017532219212,True
liberatore,session-random-255,CUMUL,0.06504957584550965,0.06570664226819156,True
liberatore,packet-random-255,liberatore,0.34741750675083344,0.35092677449579135,True
liberatore,packet-random-255,herrmann,0.5298840675050821,0.5352364318233153,True
liberatore,packet-random-255,panchenko,0.08825040994654136,0.08914182822882966,True
liberatore,packet-random-255,vng++,0.1169275079993963,0.11810859393878413,True
liberatore,packet-random-255,CUMUL,0.06381924961096519,0.06446388849592444,True
liberatore,none,liberatore,0.04976109440217282,0.05026373171936649,True
liberatore,none,herrmann,0.04116449533786207,0.041580298321072795,True
liberatore,none,panchenko,0.05092010402441639,0.05143444850951151,True
liberatore,none,vng++,0.1095301810675022,0.1106365465328305,True
liberatore,none,CUMUL,0.07625043576860388,0.07702064219050897,True
liberatore,session-random-gaussian,liberatore,0.4087438844743929,0.41287261058019487,True
liberatore,session-random-gaussian,herrmann,0.4067027667379473,0.4108108754928761,True
liberatore,session-random-gaussian,panchenko,0.22611067591585973,0.22839462213723202,True
liberatore,session-random-gaussian,vng++,0.16197962593307222,0.16361578377078,True
liberatore,session-random-gaussian,CUMUL,0.08945870704883549,0.09036233035235908,True
liberatore,packet-random-gaussian,liberatore,0.5606101551976227,0.5662728840380028,True
liberatore,packet-random-gaussian,herrmann,0.6742242169314021,0.6810345625569718,True
liberatore,packet-random-gaussian,panchenko,0.10857462235979719,0.10967133571696686,True
liberatore,packet-random-gaussian,vng++,0.13081732912554306,0.13213871628842733,True
liberatore,packet-random-gaussian,CUMUL,0.08868903133762122,0.08958488013901134,True
liberatore,session-random-255,liberatore,0.1601885476065894,0.1618066137440297,True
liberatore,session-random-255,herrmann,0.1020825932776291,0.10311373058346374,True
liberatore,session-random-255,panchenko,0.1372371227812615,0.13862335634470857,True
liberatore,session-random-255,vng++,0.18287304315725453,0.18472024561338843,True
liberatore,session-random-255,CUMUL,0.09254169305401534,0.09347645763031853,True
liberatore,packet-random-255,liberatore,0.3580586617988472,0.36167541595843156,True
liberatore,packet-random-255,herrmann,0.5537462634414111,0.5593396600418293,True
liberatore,packet-random-255,panchenko,0.10834979013994828,0.10944423246459421,True
liberatore,packet-random-255,vng++,0.13950436131882027,0.14091349628163663,True
liberatore,packet-random-255,CUMUL,0.09243185730252619,0.09336551242679414,True
liberatore,none,liberatore,0.055929874152909266,0.05649482237667603,True
liberatore,none,herrmann,0.04282630948700856,0.043258898471725815,True
liberatore,none,panchenko,0.06017904949393616,0.060786918680743596,True
liberatore,none,vng++,0.11192711008709534,0.11305768695666196,True
liberatore,none,CUMUL,0.09357208878794934,0.09451726140196903,True
liberatore,session-random-gaussian,liberatore,0.4104251558254103,0.4145708644701114,True
liberatore,session-random-gaussian,herrmann,0.40549251501798544,0.4095883990080661,True
liberatore,session-random-gaussian,panchenko,0.2674856402811084,0.270187515435463,True
liberatore,session-random-gaussian,vng++,0.16704252843783002,0.16872982670487882,True
liberatore,session-random-gaussian,CUMUL,0.10692412557017497,0.10800416724260099,True
liberatore,packet-random-gaussian,liberatore,0.5977679258398163,0.6038059856967841,True
liberatore,packet-random-gaussian,herrmann,0.6672803073873552,0.6740205125124801,True
liberatore,packet-random-gaussian,panchenko,0.13021339856915656,0.13152868542339047,True
liberatore,packet-random-gaussian,vng++,0.1412226440343734,0.14264913538825597,True
liberatore,packet-random-gaussian,CUMUL,0.10602771536659589,0.1070987023905009,True
liberatore,session-random-255,liberatore,0.15848571870352104,0.16008658454901115,True
liberatore,session-random-255,herrmann,0.10434939168992831,0.10540342594942254,True
liberatore,session-random-255,panchenko,0.15920038517100882,0.16080846986970587,True
liberatore,session-random-255,vng++,0.1895451293170864,0.19145972658291555,True
liberatore,session-random-255,CUMUL,0.1095063884388484,0.11061251357459434,True
liberatore,packet-random-255,liberatore,0.4090602440872204,0.41319216574466705,True
liberatore,packet-random-255,herrmann,0.5644756176198596,0.5701773915352117,True
liberatore,packet-random-255,panchenko,0.13755645348210888,0.13894591260819078,True
liberatore,packet-random-255,vng++,0.15646415793920418,0.1580446039789941,True
liberatore,packet-random-255,CUMUL,0.11175800601428766,0.11288687476190673,True
liberatore,none,liberatore,0.029489198394937362,0.029787069085795318,True
liberatore,none,herrmann,0.018574243701557972,0.018761862324806033,True
liberatore,none,panchenko,0.035019371924225974,0.035373102953763606,True
liberatore,none,vng++,0.09511956105857357,0.09608036470562986,True
liberatore,none,CUMUL,0.05444722222634602,0.05499719416802628,True
liberatore,session-random-gaussian,liberatore,0.4031260782757509,0.40719805886439486,True
liberatore,session-random-gaussian,herrmann,0.395000840336728,0.39899074781487676,True
liberatore,session-random-gaussian,panchenko,0.2497534194607854,0.2522761812735206,True
liberatore,session-random-gaussian,vng++,0.14379257861916617,0.14524502890824867,True
liberatore,session-random-gaussian,CUMUL,0.0626311413466592,0.0632637791380396,True
liberatore,packet-random-gaussian,liberatore,0.5280000000000001,0.5333333333333334,True
liberatore,packet-random-gaussian,herrmann,0.6900150003750188,0.6969848488636554,True
liberatore,packet-random-gaussian,panchenko,0.07889352982211777,0.07969043416375532,True
liberatore,packet-random-gaussian,vng++,0.10978752565076659,0.11089649055632989,True
liberatore,packet-random-gaussian,CUMUL,0.06119108531409966,0.06180917708494916,True
liberatore,session-random-255,liberatore,0.14566653507041424,0.14713791421253963,True
liberatore,session-random-255,herrmann,0.08488950950726463,0.08574697930026731,True
liberatore,session-random-255,panchenko,0.13883491612966173,0.14023728901986032,True
liberatore,session-random-255,vng++,0.17259495964362928,0.174338343074373,True
liberatore,session-random-255,CUMUL,0.06658947374420725,0.06726209469111843,True
liberatore,packet-random-255,liberatore,0.35695023892272104,0.3605557968916374,True
liberatore,packet-random-255,herrmann,0.5620397214693869,0.567716890373118,True
liberatore,packet-random-255,panchenko,0.08205011151495807,0.08287890052015967,True
liberatore,packet-random-255,vng++,0.11639196432267178,0.1175676407299715,True
liberatore,packet-random-255,CUMUL,0.06305825425758282,0.06369520632079073,True
liberatore,none,liberatore,0.0268131022485823,0.027083941665234642,True
liberatore,none,herrmann,0.014709274113610718,0.014857852640010825,True
liberatore,none,panchenko,0.02861350123896587,0.02890252650400593,True
liberatore,none,vng++,0.09473244222746464,0.09568933558329762,True
liberatore,none,CUMUL,0.058742785262846826,0.05933614673014831,True
liberatore,session-random-gaussian,liberatore,0.42530627770445334,0.429602300711569,True
liberatore,session-random-gaussian,herrmann,0.39575005258729734,0.3997475278659569,True
liberatore,session-random-gaussian,panchenko,0.23992200405557831,0.2423454586419983,True
liberatore,session-random-gaussian,vng++,0.14449482556284726,0.14595436925540128,True
liberatore,session-random-gaussian,CUMUL,0.06514325433611078,0.0658012670061725,True
liberatore,packet-random-gaussian,liberatore,0.5847334210670712,0.5906398192596678,True
liberatore,packet-random-gaussian,herrmann,0.7040384641249806,0.7111499637626066,True
liberatore,packet-random-gaussian,panchenko,0.07596444270477096,0.07673176030784945,True
liberatore,packet-random-gaussian,vng++,0.11249102568691642,0.11362729867365295,True
liberatore,packet-random-gaussian,CUMUL,0.06375273279755357,0.06439669979550866,True
liberatore,session-random-255,liberatore,0.1430909139701004,0.14453627673747516,True
liberatore,session-random-255,herrmann,0.0732606695466808,0.07400067630977858,True
liberatore,session-random-255,panchenko,0.12659395415598346,0.12787268096563986,True
liberatore,session-random-255,vng++,0.17654072013406844,0.17832395973138226,True
liberatore,session-random-255,CUMUL,0.06776955157618002,0.06845409250119193,True
liberatore,packet-random-255,liberatore,0.374714700321875,0.3784996972948232,True
liberatore,packet-random-255,herrmann,0.5663409389615277,0.5720615545065937,True
liberatore,packet-random-255,panchenko,0.08226821141925404,0.08309920345379196,True
liberatore,packet-random-255,vng++,0.1252191028936868,0.12648394231685534,True
liberatore,packet-random-255,CUMUL,0.06583929968863104,0.06650434311982933,True
liberatore,none,liberatore,0.024400704225608985,0.024647175985463624,True
liberatore,none,herrmann,0.013238514272803667,0.013372236639195624,True
liberatore,none,panchenko,0.026556177039885814,0.026824421252409913,True
liberatore,none,vng++,0.07536892683443124,0.07613022912568812,True
liberatore,none,CUMUL,0.045076193547860716,0.045531508634202744,True
liberatore,session-random-gaussian,liberatore,0.39875639538342583,0.40278423776103617,True
liberatore,session-random-gaussian,herrmann,0.3832207979833191,0.3870917151346658,True
liberatore,session-random-gaussian,panchenko,0.20566206262861417,0.20773945720062037,True
liberatore,session-random-gaussian,vng++,0.11849096390226677,0.11968784232552199,True
liberatore,session-random-gaussian,CUMUL,0.050856241036549295,0.05136994044095888,True
liberatore,packet-random-gaussian,liberatore,0.5802390941048672,0.5861000950554214,True
liberatore,packet-random-gaussian,herrmann,0.6637715524360269,0.6704763155919463,True
liberatore,packet-random-gaussian,panchenko,0.07390884733013602,0.07465540134357174,True
liberatore,packet-random-gaussian,vng++,0.09484303052481342,0.09580104093415498,True
liberatore,packet-random-gaussian,CUMUL,0.05106709504885277,0.05158292429177048,True
liberatore,session-random-255,liberatore,0.13217309438325497,0.13350817614470198,True
liberatore,session-random-255,herrmann,0.07002663082021764,0.07073397052547237,True
liberatore,session-random-255,panchenko,0.1047966335355473,0.10585518538944172,True
liberatore,session-random-255,vng++,0.14221464980810156,0.1436511614223248,True
liberatore,session-random-255,CUMUL,0.052966916272429575,0.05350193562871674,True
liberatore,packet-random-255,liberatore,0.34279910383251166,0.34626172104294106,True
liberatore,packet-random-255,herrmann,0.5340394753928801,0.5394338135281618,True
liberatore,packet-random-255,panchenko,0.07563956778521959,0.07640360382345412,True
liberatore,packet-random-255,vng++,0.10351142139337179,0.10455699130643616,True
liberatore,packet-random-255,CUMUL,0.0576272204745572,0.05820931361066383,True
liberatore,none,liberatore,0.03373155904548279,0.03407228186412403,True
liberatore,none,herrmann,0.025944921647601905,0.02620699156323425,True
liberatore,none,panchenko,0.03684329890178901,0.037215453436150514,True
liberatore,none,vng++,0.09802157551044015,0.09901169243478804,True
liberatore,none,CUMUL,0.06173684995155134,0.062360454496516504,True
liberatore,session-random-gaussian,liberatore,0.4072987211356105,0.4114128496319298,True
liberatore,session-random-gaussian,herrmann,0.3907116764466593,0.39465825903702956,True
liberatore,session-random-gaussian,panchenko,0.23170675835785,0.23404723066449495,True
liberatore,session-random-gaussian,vng++,0.1528829012506618,0.1544271729804665,True
liberatore,session-random-gaussian,CUMUL,0.07386981615226842,0.07461597591138225,True
liberatore,packet-random-gaussian,liberatore,0.5349710518309457,0.5403747998292381,True
liberatore,packet-random-gaussian,herrmann,0.6770580847486862,0.6838970553017032,True
liberatore,packet-random-gaussian,panchenko,0.09226722541321712,0.0931992175891082,True
liberatore,packet-random-gaussian,vng++,0.11381405260800743,0.11496368950303781,True
liberatore,packet-random-gaussian,CUMUL,0.0739234709351234,0.07467017266174081,True
liberatore,session-random-255,liberatore,0.14969462868637506,0.1512066956428031,True
liberatore,session-random-255,herrmann,0.08353994052704672,0.08438377831014819,True
liberatore,session-random-255,panchenko,0.13381846994565277,0.13517017166227552,True
liberatore,session-random-255,vng++,0.18317940703362226,0.18502970407436592,True
liberatore,session-random-255,CUMUL,0.07619623788374089,0.07696589685226352,True
liberatore,packet-random-255,liberatore,0.3524454730084307,0.3560055282913442,True
liberatore,packet-random-255,herrmann,0.5671158610239696,0.5728443040646157,True
liberatore,packet-random-255,panchenko,0.09646830137469435,0.09744272866130742,True
liberatore,packet-random-255,vng++,0.12501711161514914,0.12627991072237288,True
liberatore,packet-random-255,CUMUL,0.07619656306146429,0.07696622531461039,True
liberatore,none,liberatore,0.025991182612939017,0.026253719811049514,True
liberatore,none,herrmann,0.01567407917062988,0.015832403202656446,True
liberatore,none,panchenko,0.029695360835948155,0.02999531397570521,True
liberatore,none,vng++,0.07911087392592057,0.07990997366254604,True
liberatore,none,CUMUL,0.054394313826599296,0.054943751339999285,True
liberatore,session-random-gaussian,liberatore,0.3945018891717625,0.398486756739154,True
liberatore,session-random-gaussian,herrmann,0.384118823530554,0.3879988116470242,True
liberatore,session-random-gaussian,panchenko,0.21774615572339162,0.21994561184180972,True
liberatore,session-random-gaussian,vng++,0.12458969268906898,0.12584817443340302,True
liberatore,session-random-gaussian,CUMUL,0.057786505139514686,0.058370207211631,True
liberatore,packet-random-gaussian,liberatore,0.5368708793290813,0.5422938175041225,True
liberatore,packet-random-gaussian,herrmann,0.6741012820538836,0.6809103859130138,True
liberatore,packet-random-gaussian,panchenko,0.07845899708241312,0.0792515122044577,True
liberatore,packet-random-gaussian,vng++,0.10233959196097972,0.10337332521311082,True
liberatore,packet-random-gaussian,CUMUL,0.05714952966726765,0.0577267976437047,True
liberatore,session-random-255,liberatore,0.12356073496176312,0.12480882319370011,True
liberatore,session-random-255,herrmann,0.0651967776872748,0.06585533099724727,True
liberatore,session-random-255,panchenko,0.11130722092417306,0.1124315362870435,True
liberatore,session-random-255,vng++,0.13994059031147724,0.1413541316277548,True
liberatore,session-random-255,CUMUL,0.06012581496204558,0.06073314642630867,True
liberatore,packet-random-255,liberatore,0.3546087819303765,0.35819068881856214,True
liberatore,packet-random-255,herrmann,0.540600400534224,0.5460610106406303,True
liberatore,packet-random-255,panchenko,0.08117823529583101,0.08199821747053639,True
liberatore,packet-random-255,vng++,0.10933774919098524,0.11044217089998508,True
liberatore,packet-random-255,CUMUL,0.05842391615069896,0.05901405671787773,True
liberatore,none,liberatore,0.03948750665759274,0.03988637036120479,True
liberatore,none,herrmann,0.03212109324821225,0.03244554873556793,True
liberatore,none,panchenko,0.04371515916189387,0.044156726426155424,True
liberatore,none,vng++,0.09550684742699121,0.09647156305756688,True
liberatore,none,CUMUL,0.06476867757300818,0.0654229066394022,True
liberatore,session-random-gaussian,liberatore,0.41230717504888476,0.4164718939887725,True
liberatore,session-random-gaussian,herrmann,0.401778103093739,0.40583646777145355,True
liberatore,session-random-gaussian,panchenko,0.23099999999999996,0.23333333333333328,True
liberatore,session-random-gaussian,vng++,0.14320781770259594,0.14465436131575346,True
liberatore,session-random-gaussian,CUMUL,0.07164222658051184,0.07236588543486044,True
liberatore,packet-random-gaussian,liberatore,0.5535644377459601,0.559155997723192,True
liberatore,packet-random-gaussian,herrmann,0.6672803073873552,0.6740205125124801,True
liberatore,packet-random-gaussian,panchenko,0.0853818485128657,0.08624429142713708,True
liberatore,packet-random-gaussian,vng++,0.11452412940161504,0.11568093878951013,True
liberatore,packet-random-gaussian,CUMUL,0.07164222658051184,0.07236588543486044,True
liberatore,session-random-255,liberatore,0.14332473757644248,0.14477246219842674,True
liberatore,session-random-255,herrmann,0.08631255403209241,0.08718439801221456,True
liberatore,session-random-255,panchenko,0.13136561913699266,0.13269254458282087,True
liberatore,session-random-255,vng++,0.16566026421141145,0.16733360021354693,True
liberatore,session-random-255,CUMUL,0.07612692347350557,0.07689588229647026,True
liberatore,packet-random-255,liberatore,0.3690289861837351,0.37275655170074246,True
liberatore,packet-random-255,herrmann,0.5529977116764719,0.5585835471479514,True
liberatore,packet-random-255,panchenko,0.09296488363052371,0.09390392285911488,True
liberatore,packet-random-255,vng++,0.11769615385463301,0.11888500389356871,True
liberatore,packet-random-255,CUMUL,0.07488197482510489,0.07563835840919686,True
liberatore,none,liberatore,0.046392137644588397,0.04686074509554384,True
liberatore,none,herrmann,0.036839220154271095,0.03721133348916272,True
liberatore,none,panchenko,0.05286745270180545,0.05340146737556106,True
liberatore,none,vng++,0.09729011825426548,0.09827284672148029,True
liberatore,none,CUMUL,0.08244055176752298,0.08327328461365957,True
liberatore,session-random-gaussian,liberatore,0.3998161184791612,0.40385466513046586,True
liberatore,session-random-gaussian,herrmann,0.39132012786911957,0.3952728564334541,True
liberatore,session-random-gaussian,panchenko,0.23102724237070826,0.2333608508795033,True
liberatore,session-random-gaussian,vng++,0.14007261852738953,0.14148749346200962,True
liberatore,session-random-gaussian,CUMUL,0.08708892508475549,0.08796861119672271,True
liberatore,packet-random-gaussian,liberatore,0.5521840347706529,0.5577616512834879,True
liberatore,packet-random-gaussian,herrmann,0.6447334718109156,0.6512459311221369,True
liberatore,packet-random-gaussian,panchenko,0.10682399663121321,0.10790302690021537,True
liberatore,packet-random-gaussian,vng++,0.11306826483809637,0.11421036852332966,True
liberatore,packet-random-gaussian,CUMUL,0.08708881538456291,0.08796850038844739,True
liberatore,session-random-255,liberatore,0.1570174681007863,0.15860350313210736,True
liberatore,session-random-255,herrmann,0.09851147293027464,0.09950653831340874,True
liberatore,session-random-255,panchenko,0.14709159881610318,0.14857737254151834,True
liberatore,session-random-255,vng++,0.1584442363894067,0.1600446832216229,True
liberatore,session-random-255,CUMUL,0.09065995432268248,0.09157571143705302,True
liberatore,packet-random-255,liberatore,0.3736390368311283,0.3774131685162912,True
liberatore,packet-random-255,herrmann,0.5530882137610875,0.5586749633950379,True
liberatore,packet-random-255,panchenko,0.11397128577079324,0.11512251087958912,True
liberatore,packet-random-255,vng++,0.12237526900340227,0.12361138283171948,True
liberatore,packet-random-255,CUMUL,0.09027458916208575,0.09118645369907652,True
liberatore,none,liberatore,0.04481430395926957,0.045266973696231894,True
liberatore,none,herrmann,0.03346563051817106,0.03380366719007177,True
liberatore,none,panchenko,0.04643919114876334,0.04690827388763973,True
liberatore,none,vng++,0.09694681009471784,0.09792607080274529,True
liberatore,none,CUMUL,0.06343213956019395,0.06407286824262015,True
liberatore,session-random-gaussian,liberatore,0.3903601080648487,0.3943031394594432,True
liberatore,session-random-gaussian,herrmann,0.39558347936821275,0.3995792720891038,True
liberatore,session-random-gaussian,panchenko,0.2230202088711854,0.22527293825372263,True
liberatore,session-random-gaussian,vng++,0.13645386767908083,0.13783218957482912,True
liberatore,session-random-gaussian,CUMUL,0.0730447121042378,0.07378253747902808,True
liberatore,packet-random-gaussian,liberatore,0.5216155425294302,0.5268843863933639,True
liberatore,packet-random-gaussian,herrmann,0.682196491248069,0.6890873648970395,True
liberatore,packet-random-gaussian,panchenko,0.08085149727890993,0.081668179069606,True
liberatore,packet-random-gaussian,vng++,0.11367642962202594,0.11482467638588478,True
liberatore,packet-random-gaussian,CUMUL,0.07261294973168499,0.07334641387038889,True
liberatore,session-random-255,liberatore,0.14262346032002993,0.14406410133336356,True
liberatore,session-random-255,herrmann,0.08505359274706221,0.08591271994652748,True
liberatore,session-random-255,panchenko,0.12733958013596097,0.1286258385211727,True
liberatore,session-random-255,vng++,0.15575183548299004,0.1573250863464546,True
liberatore,session-random-255,CUMUL,0.07683134087946282,0.07760741502976043,True
liberatore,packet-random-255,liberatore,0.35655939504954376,0.36016100510054927,True
liberatore,packet-random-255,herrmann,0.5778301321057058,0.5836668001067735,True
liberatore,packet-random-255,panchenko,0.08456143223297581,0.08541558811411698,True
liberatore,packet-random-255,vng++,0.11928649947298964,0.12049141360908044,True
liberatore,packet-random-255,CUMUL,0.07499016398729356,0.07574764039120561,True
liberatore,none,liberatore,0.0700351095287114,0.07074253487748627,True
liberatore,none,herrmann,0.06194411921537327,0.06256981738926592,True
liberatore,none,panchenko,0.07532360670441147,0.07608445121657725,True
liberatore,none,vng++,0.13554183725829036,0.13691094672554582,True
liberatore,none,CUMUL,0.09457728758035258,0.09553261371752787,True
liberatore,session-random-gaussian,liberatore,0.4081785818816133,0.4123015978602155,True
liberatore,session-random-gaussian,herrmann,0.41065036074728506,0.4147983441891768,True
liberatore,session-random-gaussian,panchenko,0.2740564620203717,0.2768247091114866,True
liberatore,session-random-gaussian,vng++,0.17893754022465788,0.18074499012591705,True
liberatore,session-random-gaussian,CUMUL,0.10380194538918218,0.1048504498880628,True
liberatore,packet-random-gaussian,liberatore,0.571964687782084,0.5777421088707919,True
